41,2026-06-17 21:34:43.497348+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 10.93,0.00000,0.0000,82.73,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
42,2026-06-17 21:35:35.047914+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 2.38,0.00000,0.0000,85.06,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
43,2026-06-17 21:57:48.960953+03,EXITO,Cierre CICLO (Rescue Mission Success). PnL: 34.60,0.00000,0.0000,120.07,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
44,2026-06-17 21:59:01.969681+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 8.66,0.00000,0.0000,128.62,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
45,2026-06-17 22:00:26.16614+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 0.66,0.00000,0.0000,129.22,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
46,2026-06-17 22:02:03.43763+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 1.72,0.00000,0.0000,130.45,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
47,2026-06-17 22:03:03.892975+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 11.89,0.00000,0.0000,142.92,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
48,2026-06-17 22:03:24.27728+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 2.44,0.00000,0.0000,145.03,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
49,2026-06-17 22:04:30.052247+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 2.23,0.00000,0.0000,147.21,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
50,2026-06-17 22:05:28.63993+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 2.35,0.00000,0.0000,149.35,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
51,2026-06-17 22:06:48.235137+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: -0.36,0.00000,0.0000,148.93,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
52,2026-06-17 22:07:11.104638+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 1.72,0.00000,0.0000,150.64,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
53,2026-06-17 22:11:17.086402+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 1.18,0.00000,0.0000,152.09,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
54,2026-06-17 22:11:52.858014+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 0.94,0.00000,0.0000,152.87,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
55,2026-06-17 22:13:05.994609+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: -0.26,0.00000,0.0000,152.55,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
56,2026-06-17 22:13:29.724755+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: -0.57,0.00000,0.0000,151.92,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
57,2026-06-17 22:14:39.185294+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 2.09,0.00000,0.0000,154.27,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
58,2026-06-17 22:15:38.030508+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 6.23,0.00000,0.0000,160.47,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
59,2026-06-17 22:17:37.741397+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 5.40,0.00000,0.0000,165.83,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
60,2026-06-17 22:18:03.953748+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 0.05,0.00000,0.0000,165.82,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
61,2026-06-17 22:20:42.370384+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: -0.23,0.00000,0.0000,165.53,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
62,2026-06-17 22:21:35.742102+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: -0.11,0.00000,0.0000,165.32,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
63,2026-06-17 22:23:10.298205+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 2.10,0.00000,0.0000,167.33,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
64,2026-06-17 22:25:06.059366+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 3.08,0.00000,0.0000,170.35,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
65,2026-06-17 22:25:42.685624+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 0.66,0.00000,0.0000,170.95,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
66,2026-06-17 22:27:45.864824+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 3.22,0.00000,0.0000,174.11,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
67,2026-06-17 22:32:13.396984+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 2.26,0.00000,0.0000,176.35,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
68,2026-06-17 22:32:37.133279+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: -0.13,0.00000,0.0000,176.07,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
69,2026-06-17 22:33:10.201344+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: -0.65,0.00000,0.0000,175.36,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
70,2026-06-17 22:33:30.778839+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 0.14,0.00000,0.0000,175.44,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
71,2026-06-17 22:34:22.012833+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 1.79,0.00000,0.0000,177.17,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
72,2026-06-17 22:35:21.924556+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 3.73,0.00000,0.0000,180.89,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
73,2026-06-17 22:36:09.914966+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 1.14,0.00000,0.0000,181.97,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
74,2026-06-17 22:36:55.225445+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 2.15,0.00000,0.0000,183.91,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
75,2026-06-17 22:39:04.872054+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 7.37,0.00000,0.0000,191.03,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
76,2026-06-17 22:40:03.41249+03,EXITO,Cierre CICLO (Basket Profit Trail). PnL: 0.74,0.00000,0.0000,191.71,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
77,2026-06-17 23:18:32.593101+03,SYSTEM,Detencion manual solicitada.,0.00000,0.0000,0.00,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
78,2026-06-18 02:00:51.159954+03,SYSTEM,HYPER GRINDER v20.0 (Python) INICIADO.,0.00000,0.0000,191.68,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
79,2026-06-18 02:00:51.179302+03,SYSTEM,Estado ACTIVE: motor corriendo.,0.00000,0.0000,0.00,XAUUSD+,81118671-d5ba-4d49-9fb3-4499b54a3d93
